5.166
18.61
8.258
9.221
4.926
5.254
10.681
8.236
5.987
8.324
7.535
20.147
5.496
3.571
4.651
12.565
19.68
9.897
7.199
8.178
6.633
20.815
4.625
6.419
9.111
8.183
6.718
10.164
15.427
10.531
15.923
13.197
5.192
3.184
10.727
7.628
4.833
6.456
4.423
12.664
33.124
12.334
5.218
11.863
5.445
19.403
10.841
11.158
8.884
7.964
9.539
4.123
4.916
11.026
7.134
9.388
10.071
8.234
10.763
