5.341
8.363
5.274
6.887
12.843
11.87
8.661
15.359
4.563
6.274
16.122
6.043
12.724
12.368
12.022
3.893
5.473
3.969
4.369
10.723
7.858
9.741
7.098
5.915
8.064
5.513
17.594
53.615
8.212
6.635
12.326
9.185
7.106
8.981
4.946
45.645
4.458
4.717
5.948
10.643
3.336
9.538
23.348
7.988
5.632
13.861
12.183
9.918
5.549
7.944
59.825
15.794
4.861
8.507
5.915
6.912
10.27
6.471
21.881
23.648
5.807
7.995
5.215
12.307
4.433
51.516
6.94
13.164
5.99
5.606
21.272
9.761
8.559
4.301
6.956
16.069
4.817
9.895
5.773
4.531
6.758
7.153
5.991
5.52
12.108
4.772
3.897
2.887
4.757
6.939
4.341
29.874
6.183
