1219,380
1219,380
1219,380
1219,380
1219,380
1219,380
1219,380
1219,380
1219,380
1219,380
1219,380
1219,380
1219,380
1173,377
1173,377
1173,377
1173,377
1173,377
1173,377
1173,377
1173,377
1173,377
1173,377
1173,377
1173,377
1173,377
1173,377
1173,377
1173,377
1173,377
1173,377
1173,377
804,28
804,28
841,95
841,95
841,95
841,95
841,95
841,95
1083,284
1083,284
1083,284
1376,25
1376,25
1376,25
1376,25
1376,25
1346,59
1346,59
1346,59
1271,142
1271,142
1112,229
1112,229
1112,229
1112,229
1112,229
1027,314
1027,314
1027,314
1027,314
1044,290
1042,273
1042,273
1042,273
1042,273
1037,273
1037,273
1037,273
1037,273
1037,273
1038,273
1038,273
1038,273
1038,273
1017,218
1025,152
1025,152
1025,152
1025,141
1025,141
1025,141
1025,141
1025,141
1025,141
1025,141
1025,141
1025,141
1025,141
1025,141
1025,125
1025,125
1025,125
1025,125
1025,125
1025,125
1025,125
1023,125
1023,125
1023,125
1023,125
1025,125
1025,125
1025,125
1023,125
1023,125
1023,125
1023,125
1023,125
1023,125
1023,125
1023,125
1023,125
1023,125
1023,125
1023,125
1022,123
1022,123
1022,123
1021,120
1021,120
1021,120
1021,120
1021,120
1022,120
1022,120
1022,120
1022,120
1022,120
1022,120
1014,118
1014,118
1014,118
1014,118
1015,119
1015,119
1015,119
1015,119
1015,119
880,283
880,283
835,355
835,355
814,336
814,336
814,336
814,336
840,348
840,348
840,348
840,348
880,127
880,127
880,127
880,127
910,68
910,68
910,68
911,68
911,68
911,68
911,68
911,68
911,68
911,68
911,42
911,42
911,42
911,42
911,42
911,42
911,42
911,42
911,42
911,42
911,42
911,42
911,43
911,43
911,43
911,42
911,42
911,42
911,43
911,43
911,43
911,43
911,43
911,43
911,43
911,43
911,42
911,42
911,42
1063,92
1100,90
1100,90
1100,90
1100,90
1100,90
1100,90
1100,90
1100,90
1100,90
1100,90
1100,90
1100,90
1100,90
1100,90
1100,90
1100,90
1100,90
1100,90
1100,90
1097,88
1097,88
1097,88
1097,88
814,1
814,1
814,1
611,1
611,1
611,1
611,1
602,1
602,1
602,1
602,1
590,1
590,1
590,1
590,1
590,1
590,1
590,1
589,1
589,1
589,1
589,1
589,1
588,1
588,1
588,1
588,1
588,1
588,1
588,1
587,1
587,1
570,1
570,1
570,1
570,1
570,1
556,1
556,1
556,1
556,1
835,67
917,188
917,188
917,188
917,188
917,188
917,188
917,188
917,188
917,188
917,188
917,188
917,188
917,188
917,188
917,188
917,188
917,188
917,188
917,188
917,188
917,188
1021,422
1021,422
1021,422
1021,422
1021,422
1021,422
1021,422
1021,422
1021,422
1021,422
1021,422
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
999,424
1014,312
1014,312
1014,312
1489,101
1489,101
1489,101
1489,101
1492,61
1492,61
1492,61
1492,61
1499,72
1499,72
1499,72
1504,84
1504,84
1504,84
1349,165
1349,165
1349,165
1349,165
1085,242
1085,242
1085,242
1085,242
1037,241
1037,241
1043,234
1043,234
1043,234
1056,230
1056,230
1056,230
1053,225
1053,225
1053,225
1048,217
1048,217
1048,217
1009,195
1009,195
1009,195
1009,195
1009,195
552,147
552,147
552,147
525,36
525,36
525,36
514,39
514,39
514,39
491,41
491,41
491,41
491,41
491,41
490,53
490,53
490,53
443,253
443,253
443,253
443,253
503,543
503,543
503,543
1026,399
1026,399
1011,411
1011,411
1011,411
1002,446
1002,446
987,483
987,483
987,483
987,483
987,483
892,538
892,538
986,288
986,288
994,312
994,312
994,312
994,312
976,325
976,325
939,355
939,355
939,355
923,405
923,405
923,405
860,489
860,489
860,489
860,489
980,229
980,229
996,247
996,247
996,247
1030,264
1030,264
1030,264
1011,295
1011,295
1011,295
