307,1,558,50
1272,1,1652,50
321,51,1587,256
321,257,1587,385
321,386,1587,553
321,554,1587,644
321,645,1587,769
321,770,623,1080
624,770,930,1080
931,770,1262,1080
1263,770,1587,1080
