6,1,658,48
6,49,657,85
1194,86,1569,129
337,130,961,192
962,130,1584,192
337,193,700,615
701,193,1076,611
1077,193,1590,611
337,612,1590,675
337,676,650,1073
651,676,954,1073
955,676,1247,1073
1248,676,1590,971
1248,972,1590,1073
