467,1,700,70
698,1,1198,70
1199,1,1516,70
471,65,1516,114
471,115,1445,362
471,372,1064,442
510,451,772,710
784,451,1047,710
510,724,772,987
784,724,1047,987
510,1001,772,1064
784,1001,1047,1064
1083,404,1447,511
1093,525,1394,1064
