590,1,1317,90
9,102,394,157
395,103,1489,157
1490,103,1903,157
459,156,1444,205
459,204,1447,254
459,260,793,502
459,505,787,678
784,256,1110,387
784,389,1110,678
1111,252,1450,372
1111,377,1450,510
1111,512,1450,678
471,715,1110,1071
1133,716,1450,961
1133,990,1450,1071
