398,1,695,130
696,1,1250,130
1251,1,1576,130
398,131,1576,170
398,171,755,438
398,439,755,647
398,648,755,1057
756,171,1130,438
756,439,1130,647
756,648,1130,1061
1131,171,1535,438
1131,439,1535,647
1131,648,1535,1052
