1,1,455,113
1,132,224,349
1,350,224,1074
225,135,661,239
225,240,661,349
225,350,661,558
225,559,661,1074
662,144,908,463
662,464,908,598
662,599,908,902
662,903,908,1074
1000,1,1900,113
