406,1,733,78
734,1,1213,78
1214,1,1502,78
406,79,1502,140
406,141,771,460
406,461,771,755
772,151,1502,395
772,414,1114,768
1115,414,1502,768
406,808,771,1070
772,808,1117,1070
1118,808,1502,1070
