8.568
7.36
7.289
13.538
5.059
10.056
20.493
10.932
4.432
3.766
7.31
12.949
8.168
4.832
12.487
29.99
10.806
9.855
9.164
3.787
3.451
9.256
4.71
6.697
5.085
13.665
12.756
10.414
13.349
3.928
14.658
16.132
8.242
3.695
9.846
9.915
3.131
9.172
8.753
14.223
14.669
11.523
25.045
4.396
9.106
30.529
-0.5
-0.5
11.188
5.345
49.649
10.873
2.901
4.608
4.065
10.905
8.527
8.102
9.014
13.325
