573,1,1356,69
453,70,1046,107
1046,70,1471,107
453,108,1471,140
453,141,1013,214
1013,141,1483,214
442,215,1488,288
442,306,1189,367
442,364,1108,630
1106,373,1538,630
442,627,1189,709
442,715,1455,824
460,824,784,1073
784,824,1125,1069
1126,824,1455,1069
