31,11,357,89
358,11,882,89
1464,11,1893,89
31,93,353,170
354,93,1214,170
31,173,691,866
692,173,1199,664
1200,173,1899,866
383,919,763,1078
764,919,1154,1078
1155,919,1566,1078
