475,15,669,129
670,5,1490,40
670,41,1175,129
1176,41,1463,155
456,130,1175,219
456,223,1269,388
1274,223,1481,373
456,410,650,621
652,410,859,621
858,410,1053,621
1054,410,1252,621
1252,410,1460,621
456,622,650,842
652,622,857,842
858,622,1053,842
456,843,650,1022
652,843,857,1022
858,843,1053,1022
1057,671,1415,930
