1012.7,452.43
1003.7,446.86
997.71,451
1006,456.43
1006,458.86
1004,459.29
1014.6,459.57
1011.4,449.57
1009.3,458.86
1012.7,456.14
1006.3,451
1017.9,455
1017,460.57
1014.6,459
1013.7,466.86
1020.4,466.14
1017.4,472.86
1023.9,469.14
1013.4,464.14
1001.3,454.43
995.71,458.14
995,455.86
984.57,446
974.57,436.71
969.71,436.29
969.57,434.14
972.14,434.43
961.86,433.14
968.43,420
974.71,420.43
973.43,419.86
971.57,414.43
973.57,406.86
969,412.29
973,408
971.29,412.43
972.14,408.29
970.29,406.86
970.43,410.29
971.14,408.29
977.57,405.29
975,404.14
967.43,409.57
954.57,414.86
959.14,411.29
963.86,410.57
960.43,423.29
959.43,422.14
973,418.29
974.57,408
970.14,407.86
974.86,418.14
968.43,430.43
974.14,432
968.71,430.29
964.57,445.71
971.71,458.43
974.29,459.71
970.71,458.86
963.43,451.29
954.71,442.43
960.43,449.29
958.43,436
959.43,431.43
963.71,427.57
957.86,428.86
958.71,425
955.29,430
947.29,423
949.29,433.57
943,432.43
948.29,428.57
949.57,416.29
946.14,419.14
954,410.86
957.71,405.86
951,406.14
951.57,421.43
946.71,441.71
953.14,468.43
967.14,478.86
973,500.29
976.29,525.57
982,539.86
992,540
1002,535.57
1007.6,534
1012,538.57
1011.3,545.29
1013.6,543.29
1015.3,542.57
1011.6,548.43
1013.6,560.29
1012.1,553.71
1025.9,558
1036,551.57
1048.6,558.29
1060.4,561.86
1067.4,564.71
1068.9,556.86
1074.6,569.14
1059.4,567.86
1049.6,566.29
1044.1,567
1040.7,566.29
1048.3,552.29
1050.3,560.14
1051.9,549.86
1066.7,544.43
1080.6,547.43
1081.6,541.43
1078.1,534.29
1072.1,540.86
1068,527.14
1075.3,532.29
1070.6,541.43
1055.1,537.57
1055.9,538
1058.3,545.43
1058.1,547.57
1064.4,560
1048,562
1037,559.43
1041.7,559.14
1031.4,550.57
1023.3,541
1012.7,532.29
1009,525
1015.9,518.86
1006.4,505.57
1002.1,499.71
1003.7,497.86
998.14,484.71
990.57,482.29
974.71,469
966.86,454
966.71,459.43
966.57,460.14
967.43,462.43
960.43,468.43
961.43,463.71
957,467.43
947.14,460.57
941,450.86
927.43,437.57
910.14,428.29
906.57,417.57
899.29,407.57
899.29,394.71
891,408
887.29,405.86
889.14,403.86
898.86,399.86
908.57,401.71
909.57,406.14
913.43,417.14
919.86,414.43
919.14,422
919.29,422.43
916.43,429.29
915.14,434.29
919.14,436.57
922.86,448.29
924.43,450
935.57,454
939.71,477
948.57,484.14
949,495.86
956.57,512.57
949,511.86
958,526
955.29,527.14
960.43,528.14
959.57,538.29
956.71,532.14
956.29,534.86
965.43,532.29
953.86,533.86
961.29,537.57
952.57,534.14
955.43,516.29
952.86,521.29
940.29,511.14
929.43,501.86
928.14,492
913.29,480
902.29,465.43
885.29,462.29
868.14,448.14
868.14,434.43
863.14,432.43
855.86,412.71
847.43,400.86
850.29,395.86
850.57,397.14
858.29,395.86
847.29,397.14
838.43,399.43
837,404.71
842.43,417
842.71,430.14
831.86,426
829.29,419.43
829.86,413.43
837,403.86
831.14,405.43
836.43,400.29
833.43,389.86
839.14,391.14
847.57,394
847.43,406
862.29,415.57
882.86,423.14
888.71,421
900.71,415.71
920.57,414.29
920.29,420.29
935.86,412.86
942.14,406.57
944.71,389.57
943,389.14
950.14,388.43
938.86,389.43
946,378.57
950,384.86
936,381.57
930.14,394.71
935,397
924,399.57
934.57,396.86
929.71,406.14
932.71,408.29
938.57,422.86
934.86,426.57
928.43,429.43
938.14,439.29
925.71,450.57
925.43,459.57
920.57,461.86
920,452.57
927.29,443.86
934.29,446.43
937.14,445.14
948.29,432.14
962.71,429.14
958.43,423
952.43,421
952.71,416.86
959.57,408.14
950.29,409.29
957.86,416.71
958.29,424.57
960.43,426
977,428.57
980.29,446.43
972.29,458.14
982.71,466.86
983,468.43
990.86,457.14
998.14,464.43
1005.1,466.43
1010.3,459.14
1021.7,449.57
1025,441.29
1017.7,446.14
1010.4,452.14
1009.6,453.86
999,460.86
1002.9,456.57
994,461.29
994.43,458.43
1006.3,454.14
1010.3,444.43
1008.6,441
1019,441.71
1019,448.86
1024.7,445.14
1028.7,451.57
1022,448
1012.9,462.14
1019.4,465.29
1021.1,464.14
1025.7,468.57
1027.9,468.14
1026.3,460.43
1024.4,469.43
1035.6,459
1034.4,456.71
1019.9,450
1008.6,453.14
1006.4,453.43
1000.6,461
1003,463.14
993.29,463.86
987.86,461
998.57,468
994.43,456.29
997.71,459.29
991.43,451.57
981.86,445.71
980.57,452
989.71,456.14
987.43,461.29
987.29,465
982.71,468.43
988.86,468.71
993.29,476.57
994.14,469
984,473
984,467.29
985.86,469.29
981.57,471.43
977.43,475.71
984.86,470.43
979.29,474.43
982.57,466.29
974.57,466.43
976.14,461.29
975.57,464.86
975.43,469.29
974.86,468.86
978.57,467.86
975.43,475.86
973.29,468.71
977.43,470
985,472.29
980.43,464.43
975.71,471.43
979.14,477
976.14,467.71
987.29,475
981.29,483.29
970,470.57
972.29,480.86
965.43,483.29
957.86,478
964.71,488.29
958.43,490.71
966.43,486
969,502.57
971.71,497.57
981.14,493.14
978.57,493.86
982.57,489.86
975.43,490.86
964.71,490.29
965.29,480.43
957.57,480.57
948.43,486.29
953.57,492.14
947.86,493.71
955.71,487.43
967.43,488.86
968.29,493.57
977.57,488.86
