9.371
19.172
5.222
2.751
6.335
10.596
4.563
5.952
6.469
3.493
11.175
5.778
6.145
13.37
6.727
12.457
7.547
11.414
6.111
7.139
7.962
21.429
12.255
4.454
9.503
5.192
9.571
10.169
11.788
10.7
10.2
3.457
3.261
2.127
21.148
5.795
4.64
6.939
1.974
7.016
8.793
7.977
8.823
7.223
12.511
8.344
22.208
9.852
6.841
3.449
5.459
4.559
6.855
14.016
5.828
4.628
9.759
6.449
23.648
11.26
6.201
11.363
13.488
17.797
3.5
26.278
9.77
23.567
2.394
25.534
10.464
3.532
9.188
