11.489
18.318
10.168
27.606
7.954
22.281
20.299
16.229
8.68
7.002
16.078
23.656
21.083
7.215
4.823
24.408
26.194
16.084
7.732
15.393
10.06
2.955
8.311
5.816
18.946
8.413
9.705
22.836
10.883
8.25
7.852
23.88
9.47
6.161
8.188
19.463
6.233
14.953
15.681
13.874
30.265
11.463
30.959
11.834
7.903
14.241
15.035
13.499
24.163
12.593
8.226
6.169
5.75
22.617
11.661
22.004
8.188
21.292
53.426
