242.95,136.48
235.23,132.75
227.79,129.07
221.13,125.37
213.68,120.93
206.55,117.45
200.05,113.33
192.53,108.8
185.93,105.37
178.53,102.17
172.13,98.493
165.03,94.56
157.45,90.64
150.49,87.253
144.64,85.04
137.36,81.707
131.43,78.013
125.37,76.707
121.91,75.267
118.8,74.16
116.03,72.973
113.43,71.987
111.57,71.827
110.99,72.133
110.67,72.96
110.84,74.547
112.03,75.72
112,77.253
112.53,78.493
113.95,79.533
116.07,80.92
117.61,82.52
119.72,85.08
124.03,87.08
127.91,88.533
130.99,90.907
134.56,92.88
138.35,95.653
142.21,98.027
146.47,99.08
150.12,100.76
155.83,102.32
161.91,105.11
168.28,107.69
174.85,110.72
182.32,112.37
189.81,115.21
197.75,116.89
205,118.24
212.84,120.35
222.01,122.87
230.6,126.59
240.64,130.69
251.13,134.31
261.51,137.4
271.85,140.16
282.13,143.05
294.03,147.73
306.21,152.17
316.96,155.01
330.37,158.47
343.11,161.73
355.43,167.11
369.09,171.05
381.96,175.81
395.56,180.8
409.57,185.83
423.53,190.51
436.67,194.72
450.41,199.04
463.76,203.39
478.43,207.04
492.16,211.84
506.64,216.96
520.37,221.55
533.72,227.31
548.21,232.55
563.8,236.83
578.43,242.43
593.35,246.89
608.19,251.85
622.6,257.23
637.93,263.68
652.92,269.64
669.24,274.83
684.83,280.16
699.96,284.84
716.01,289.92
731.67,295.51
747.45,300.01
763.17,305.48
778.88,310.76
794.28,314.05
807.33,318.23
820.09,321.93
833.37,325.88
846.32,329.55
858.33,334.32
868.05,338.2
879.07,341.87
889.63,345.08
898.75,348.72
908.45,351.71
918,355.12
927.85,359.4
936.29,362.44
945.48,365.79
953.84,368.52
960.8,372.91
967.87,377.31
975.6,379.63
982.09,384.15
988.48,387.44
994.68,389.68
1001.7,393.2
1008.4,396.65
1012.9,400.52
1017.2,404.43
1021.6,407.69
1026.3,410.61
1030.1,414.27
1033.7,418.08
1036.7,421.12
1040.7,425.01
1045,427.93
1048.7,431.28
1053.1,433.24
1056.4,435.84
1059.5,438.51
1062.4,442.31
1064.5,445.76
1067.4,448.96
1069.4,450.27
1071.1,452.68
1073.6,455.48
1074.7,457.17
1075.6,459.23
1076.5,460.93
1076,464.16
1076,466
1075.6,467.39
1075.2,469.59
1074.5,471.76
1074.6,473.52
1074.1,474.55
1074.5,476.6
1073.6,478.47
1073.2,479.6
1073.2,481.31
1072.8,482.99
1073.1,482.53
1071.8,482.91
1069.6,483.93
1068.3,483.4
1066.3,484.31
1064.4,485.44
1062,484.95
1059.7,484.35
1057.6,483.12
1053.8,482.24
1050.9,480.59
1047.7,479.95
1044.8,479.6
1042.1,477.47
1038.2,475.88
1034.4,473.89
1030.9,471.49
1025.9,469.48
1022.9,467
1019.7,464.72
1014.6,461.41
1008.4,458.75
1003.5,455.01
999.08,452.63
993.25,448.97
986.31,444.31
981.73,441.15
977.75,437.64
972.88,434.28
967.05,429.72
960.51,425.79
954.52,420.4
947.76,415.49
941.64,409.85
934.45,404.01
927.61,398.49
921.27,391.97
915,385.83
909.21,380.15
901.68,374.63
895.04,368.73
887.68,362.69
882.04,354.99
875.43,349.47
867.77,343.53
862.16,337.33
855.76,331.37
849.53,325.33
843.72,319.23
837.87,313.36
831.65,307.48
824.25,302.07
817.28,295.96
810.12,290.19
803.49,283.81
797.99,277
793.28,271.39
787.61,264.77
782.73,257.72
777.79,251.31
773.12,245.59
769.17,240.31
766.44,234
763.41,227.32
761.21,221.47
758.04,215.33
754.47,208.6
752.81,202.81
751.08,196.01
748.96,190.27
747.65,184.01
747.43,178.39
747.11,173.87
746.43,167.32
745.8,162.31
744.97,158.53
745.25,154.16
745.47,149.92
744.88,145.55
744.69,141.05
744.71,136.36
745.11,133.84
745.37,129.95
746.36,126.71
747.8,123.29
749.55,121.29
751.07,119.27
752.65,116.92
753.99,114.77
754.64,113.31
756.69,111.67
757.71,111.29
759.29,112.03
760.31,111.21
761.85,112.49
764.85,115.35
767.04,117
768.6,119.6
771.04,121.37
772.79,124.43
776.81,128.19
779.93,131.08
782.36,133.49
785.44,136.32
787.6,139.71
792.09,142.64
795.63,145.97
799.97,150.36
804.24,154.19
808.52,158.17
813.47,163.51
817.12,168.4
821.28,173.6
825.49,179.41
830.41,184.84
834.72,190
840.2,194.95
844.12,201.13
848.6,206.45
854.81,211.71
859.55,217.04
864.83,221.11
869.87,226.19
874.25,231.36
878.4,236.95
883.95,242.29
890.21,246.95
895.33,252.28
900.57,256.28
905.36,260.83
909.92,265.72
913.43,270.57
917.43,276.29
920.81,282.08
924.04,288.07
926.53,293.08
928.53,298.15
928.36,303.71
929.91,310.36
929.87,316.43
931.41,322.88
931.89,328.97
930.72,335.04
928.07,341.56
927.05,347.76
924.45,354.6
920.92,360.65
918.61,366.45
915.43,373.55
911.69,379.43
907.4,385.56
903.48,390.77
899.24,396.12
895.31,402.33
891.11,408.81
887.57,415.01
883.67,420.21
878.91,426.59
873.67,432.48
868.95,439.2
863.59,445.44
859.52,451.25
853.8,457.36
849.31,464.89
845.64,471.6
841.2,477.35
836.87,483.63
833.33,488.99
